,top1,top2,top3,top4,top5,p_celebrity_correct
An-image-capturing-Jimmy-Carter-at-a-public-event_1_0.png,"('Lauryn Hill', 0.43115264)","('Christina Ricci', 0.15215446)","('Kelly Rowland', 0.116161294)","('Marques Houston', 0.04750748)","('Kelly Mccreary', 0.035703693)",0
An-image-capturing-Jimmy-Carter-at-a-public-event_2_0.png,"('Jimmy Carter', 0.9997278)","('Donald Trump', 0.00013937955)","('Wilford Brimley', 2.627247e-05)","('Ken Jeong', 1.738544e-05)","('Maya Angelou', 1.1387719e-05)",0.9997278
An-image-capturing-Jimmy-Carter-at-a-public-event_3_0.png,"('Scott Aukerman', 0.18857959)","('Joey Graceffa', 0.16585132)","('Kyrie Irving', 0.10616671)","('Toni Kroos', 0.08562147)","('Nico Tortorella', 0.061555017)",0
An-image-capturing-Jimmy-Carter-at-a-public-event_4_0.png,"('Jimmy Carter', 0.9977996)","('Maya Angelou', 0.00039306917)","('Amber Rose', 0.00019532314)","('Rex Lee', 0.00010556295)","('Ken Jeong', 9.370473e-05)",0.9977996
An-image-capturing-Jimmy-Carter-at-a-public-event_5_0.png,"('Jr Smith', 0.69756144)","('Kyrie Irving', 0.11120502)","('Nick Young', 0.04236057)","('Carmelo Anthony', 0.038419753)","('Ning Zetao', 0.036372684)",0
An-image-capturing-Joan-Rivers-at-a-public-event_1_0.png,"('J Balvin', 0.7756677)","('Felipe Neto', 0.078033)","('Sabrina Carpenter', 0.07366594)","('Sofia Carson', 0.02234383)","('Emma Watson', 0.0077181663)",0
An-image-capturing-Joan-Rivers-at-a-public-event_2_0.png,"('Tamar Braxton', 0.21789274)","('Sanaa Lathan', 0.1861119)","('Donna Summer', 0.090872794)","('Momma Dee', 0.046264485)","('Kelly Rowland', 0.04242323)",0
An-image-capturing-Joan-Rivers-at-a-public-event_3_0.png,"('Joan Rivers', 0.9994771)","('Heather Dubrow', 0.00016934295)","('Charo', 7.071993e-05)","('Zsa Zsa Gabor', 6.569229e-05)","('Kat Von D', 4.9450762e-05)",0.9994771
An-image-capturing-Joan-Rivers-at-a-public-event_4_0.png,"('Joan Rivers', 0.99749917)","('Charo', 0.0009462942)","('Zsa Zsa Gabor', 0.00029267036)","('Kim Basinger', 0.00020971472)","('Kim Novak', 0.00017627983)",0.99749917
An-image-capturing-Joan-Rivers-at-a-public-event_5_0.png,"('Joan Rivers', 0.99089265)","('Charo', 0.003985431)","('Zsa Zsa Gabor', 0.00092827366)","('Barbara Eden', 0.0006186243)","('Jane Fonda', 0.00045817095)",0.99089265
An-image-capturing-John-Lennon-at-a-public-event_1_0.png,"('Carmelo Anthony', 0.74119306)","('Jimmy Butler', 0.24947852)","('Nick Young', 0.0077468324)","('Jr Smith', 0.0010564008)","('Damian Lillard', 0.00037718425)",0
An-image-capturing-John-Lennon-at-a-public-event_2_0.png,"('John Lennon', 0.97531384)","('Vincent Gallo', 0.014550036)","('Yoko Ono', 0.004766832)","('George Harrison', 0.003411474)","('Anjelica Huston', 0.00027604005)",0.97531384
An-image-capturing-John-Lennon-at-a-public-event_3_0.png,"('John Lennon', 0.88538)","('Yoko Ono', 0.061022975)","('Myrna Loy', 0.019521942)","('Claude Rains', 0.014430148)","('Robert Mitchum', 0.008389607)",0.88538
An-image-capturing-John-Lennon-at-a-public-event_4_0.png,"('Jim Morrison', 0.56005067)","('Marilyn Manson', 0.3894652)","('Eddie Vedder', 0.03222875)","('Kyle Mooney', 0.01479289)","('Harpo Marx', 0.0018540242)",0
An-image-capturing-John-Lennon-at-a-public-event_5_0.png,"('Nick Young', 0.7671647)","('Jr Smith', 0.09060386)","('Jimmy Butler', 0.084194675)","('Carmelo Anthony', 0.025451042)","('Damian Lillard', 0.011721471)",0
An-image-capturing-Johnny-Cash-at-a-public-event_1_0.png,"('Damian Lillard', 0.53869784)","('Carmelo Anthony', 0.44541883)","('Nick Young', 0.009236565)","('Chris Paul', 0.0033601236)","('Jr Smith', 0.0029842728)",0
An-image-capturing-Johnny-Cash-at-a-public-event_2_0.png,"('Johnny Cash', 0.9637073)","('Chris Kattan', 0.013369483)","('Eugenio Derbez', 0.0028669243)","('Peter Falk', 0.0026313171)","('Johnathon Schaech', 0.0021371718)",0.9637073
An-image-capturing-Johnny-Cash-at-a-public-event_3_0.png,"('John Mayer', 0.29799718)","('Michael Shannon', 0.27064493)","('Robert Duvall', 0.1082193)","('Manuel Neuer', 0.07898218)","('Tony Goldwyn', 0.05827108)",0
An-image-capturing-Johnny-Cash-at-a-public-event_4_0.png,"('Johnny Cash', 0.5639193)","('Alexis Sanchez', 0.07103576)","('Tallulah Bankhead', 0.060233362)","('Jim Breuer', 0.027572662)","('Peter Falk', 0.02295595)",0.5639193
An-image-capturing-Johnny-Cash-at-a-public-event_5_0.png,"('Johnathon Schaech', 0.2761235)","('Ian Harding', 0.18767774)","('James Marsden', 0.12472429)","('Sebastian Stan', 0.06398923)","('James Marsters', 0.038369983)",0
An-image-capturing-Jon-Hamm-at-a-public-event_1_0.png,"('Aubrey Plaza', 0.81393224)","('Ilana Glazer', 0.05391266)","('Aaliyah', 0.030973963)","('Amber Liu', 0.018754257)","('Keyshia Cole', 0.017883716)",0
An-image-capturing-Jon-Hamm-at-a-public-event_2_0.png,"('James Patrick Stuart', 0.6022635)","('Jon Hamm', 0.09415965)","('Jay Harrington', 0.07719831)","('Chayanne', 0.05315989)","('James Franciscus', 0.029803304)",0
An-image-capturing-Jon-Hamm-at-a-public-event_3_0.png,"('Jon Hamm', 0.9572211)","('Lee Pace', 0.008462476)","('Steve Carell', 0.005102891)","('Joaquin Phoenix', 0.0033783386)","('James Deen', 0.0023231895)",0.9572211
An-image-capturing-Jon-Hamm-at-a-public-event_4_0.png,"('Jon Hamm', 0.98357624)","('Steve Carell', 0.0021889217)","('Lee Pace', 0.0019419976)","('Arnold Schwarzenegger', 0.0009086799)","('David Rose', 0.0008220622)",0.98357624
An-image-capturing-Jon-Hamm-at-a-public-event_5_0.png,"('Jon Hamm', 0.9999937)","('Lee Pace', 6.036435e-06)","('Jj Feild', 9.036053e-08)","('Hugh Jackman', 7.71834e-08)","('Jay Harrington', 6.178153e-08)",0.9999937
An-image-capturing-Judy-Garland-at-a-public-event_1_0.png,"('Judy Garland', 0.9999913)","('Shirley Temple', 8.3782625e-06)","('Doris Day', 1.5444454e-07)","('Natalie Wood', 9.4520146e-08)","('Ginger Rogers', 2.428028e-09)",0.9999913
An-image-capturing-Judy-Garland-at-a-public-event_2_0.png,"('Judy Garland', 0.9987993)","('Shirley Temple', 0.00061208964)","('Doris Day', 0.00016726642)","('Natalie Wood', 0.00013833457)","('Melissa Mccarthy', 9.342527e-05)",0.9987993
An-image-capturing-Judy-Garland-at-a-public-event_3_0.png,"('Joe Pesci', 0.44283932)","('Leonard Cohen', 0.109376095)","('Dick Powell', 0.098040454)","('Frank Sinatra', 0.062238246)","('Tom Jones', 0.057455115)",0
An-image-capturing-Judy-Garland-at-a-public-event_4_0.png,"('Judy Garland', 0.998287)","('Pauley Perrette', 0.0016305743)","('Milla Jovovich', 2.3138804e-05)","('Courtney Love', 8.647453e-06)","('Loretta Young', 6.5289523e-06)",0.998287
An-image-capturing-Judy-Garland-at-a-public-event_5_0.png,"('Judy Garland', 0.9894783)","('Shirley Temple', 0.009808375)","('Doris Day', 0.0002423541)","('Natalie Wood', 0.00010255324)","('Rosalind Russell', 8.1833874e-05)",0.9894783
An-image-capturing-Julianne-Moore-at-a-public-event_1_0.png,"('Julianne Moore', 0.55192304)","('Denise Crosby', 0.3928813)","('Laura Linney', 0.026231822)","('Mary Astor', 0.010596593)","('Samantha Bee', 0.0029133991)",0.55192304
An-image-capturing-Julianne-Moore-at-a-public-event_2_0.png,"('Julianne Moore', 0.9999197)","('Meryl Streep', 3.4319044e-05)","('Glenn Close', 2.0346397e-05)","('Mia Farrow', 1.820666e-05)","('Brooke Shields', 1.2855774e-06)",0.9999197
An-image-capturing-Julianne-Moore-at-a-public-event_3_0.png,"('Julianne Moore', 0.99974686)","('Leighton Meester', 0.00022725276)","('Meryl Streep', 8.246825e-06)","('Michelle Visage', 3.4645827e-06)","('Nikki Bella', 2.466215e-06)",0.99974686
An-image-capturing-Julianne-Moore-at-a-public-event_4_0.png,"('Julianne Moore', 0.99938047)","('Jeffree Star', 0.00017631946)","('Brooke Shields', 0.00014079068)","('Mia Farrow', 7.9054924e-05)","('Glenn Close', 6.519597e-05)",0.99938047
An-image-capturing-Julianne-Moore-at-a-public-event_5_0.png,"('Julianne Moore', 0.9968682)","('Meryl Streep', 0.0026436376)","('Glenn Close', 0.00022259314)","('Laura Innes', 3.4292254e-05)","('Mia Farrow', 3.3505767e-05)",0.9968682
An-image-capturing-Justin-Bieber-at-a-public-event_1_0.png,"('Justin Bieber', 0.9999879)","('Nash Grier', 1.1200726e-05)","('G Dragon', 3.644517e-07)","('Cameron Dallas', 2.0062812e-07)","('Daddy Yankee', 9.103623e-08)",0.9999879
An-image-capturing-Justin-Bieber-at-a-public-event_2_0.png,"('Justin Bieber', 0.9993155)","('Ben Platt', 0.0004395273)","('Jared Leto', 0.00017016672)","('Nash Grier', 6.869929e-05)","('Chester See', 4.224527e-06)",0.9993155
An-image-capturing-Justin-Bieber-at-a-public-event_3_0.png,"('Lacey Chabert', 0.98917395)","('Jay Z', 0.0063076494)","('Michelle Rodriguez', 0.0010315736)","('Laura Bailey', 0.0009123701)","('Natalie La Rose', 0.00055960234)",0
An-image-capturing-Justin-Bieber-at-a-public-event_4_0.png,"('Jay Park', 0.63907534)","('Amber Liu', 0.14450672)","('Mark Tuan', 0.12567961)","('Ning Zetao', 0.080803685)","('Lee Jong Suk', 0.004273691)",0
An-image-capturing-Justin-Bieber-at-a-public-event_5_0.png,"('Jimmy Butler', 0.63045263)","('Jr Smith', 0.34331292)","('Carmelo Anthony', 0.017840886)","('Damian Lillard', 0.0052631637)","('Kyrie Irving', 0.0023239886)",0
An-image-capturing-Kaley-Cuoco-at-a-public-event_1_0.png,"('Carmelo Anthony', 0.95168155)","('Damian Lillard', 0.012881863)","('Nick Swardson', 0.008864981)","('Chris Parnell', 0.0047369385)","('Terry Funk', 0.003935883)",0
An-image-capturing-Kaley-Cuoco-at-a-public-event_2_0.png,"('Kaley Cuoco', 0.9996805)","('Belen Esteban', 0.00012466367)","('Aubrey Plaza', 9.3810406e-05)","('Amanda Bynes', 2.4179695e-05)","('Allison Harvard', 1.216633e-05)",0.9996805
An-image-capturing-Kaley-Cuoco-at-a-public-event_3_0.png,"('Jesse Williams', 0.26713103)","('Leonardo Dicaprio', 0.06256124)","('Sam Smith', 0.050100997)","('Theo Walcott', 0.04895282)","('Laurence Fishburne', 0.03483107)",0
An-image-capturing-Kaley-Cuoco-at-a-public-event_4_0.png,"('Kaley Cuoco', 0.9971904)","('Aubrey Plaza', 0.000712981)","('Allison Harvard', 0.00067745976)","('Amanda Bynes', 0.00029358847)","('Belen Esteban', 0.00026671056)",0.9971904
An-image-capturing-Kaley-Cuoco-at-a-public-event_5_0.png,"('Kaley Cuoco', 0.9976926)","('Aubrey Plaza', 0.000784407)","('Amanda Bynes', 0.0004914389)","('Allison Harvard', 0.0003476608)","('Belen Esteban', 0.00021904934)",0.9976926
An-image-capturing-Kate-Upton-at-a-public-event_1_0.png,"('Gene Simmons', 0.9924109)","('Oprah Winfrey', 0.0033887099)","('Bruce Lee', 0.0023949603)","('Selena Quintanilla', 0.0006194161)","('Aretha Franklin', 0.0005841548)",0
An-image-capturing-Kate-Upton-at-a-public-event_2_0.png,"('Demi Lovato', 0.54786634)","('Lily Collins', 0.08495152)","('Nina Siemaszko', 0.059246752)","('Barbara Stanwyck', 0.057437394)","('Alison Brie', 0.049710907)",0
An-image-capturing-Kate-Upton-at-a-public-event_3_0.png,"('Kate Upton', 0.9998168)","('Hayley Kiyoko', 0.00011097886)","('Lil Kim', 4.7475325e-05)","('Gabriel Iglesias', 1.8017057e-05)","('Kylie Jenner', 1.4572129e-06)",0.9998168
An-image-capturing-Kate-Upton-at-a-public-event_4_0.png,"('Kate Upton', 0.9932054)","('Gemma Collins', 0.0015800026)","('Ariel Winter', 0.00071508123)","('Hayley Kiyoko', 0.0006784615)","('Martha Hunt', 0.0006483088)",0.9932054
An-image-capturing-Kate-Upton-at-a-public-event_5_0.png,"('Carmelo Anthony', 0.9991385)","('Neymar', 0.00084578636)","('Conor Mcgregor', 1.0228522e-05)","('Ning Zetao', 3.6801757e-06)","('Roberto Carlos', 7.0718966e-07)",0
An-image-capturing-Keanu-Reeves-at-a-public-event_1_0.png,"('Keanu Reeves', 0.99992305)","('Benedict Cumberbatch', 3.0071387e-05)","('Alan Rickman', 1.8915045e-05)","('John Hodgman', 6.3161824e-06)","('Rob Huebel', 4.2678957e-06)",0.99992305
An-image-capturing-Keanu-Reeves-at-a-public-event_2_0.png,"('Keanu Reeves', 0.99996924)","('Naya Rivera', 6.558611e-06)","('Joe Manganiello', 6.5354343e-06)","('John Denver', 2.6249347e-06)","('Steve Jobs', 1.4778839e-06)",0.99996924
An-image-capturing-Keanu-Reeves-at-a-public-event_3_0.png,"('Keanu Reeves', 0.94265115)","('Chris Cornell', 0.046342883)","('Ike Turner', 0.0035665114)","('Benedict Cumberbatch', 0.0009988692)","('Johnny Depp', 0.0009720117)",0.94265115
An-image-capturing-Keanu-Reeves-at-a-public-event_4_0.png,"('Keanu Reeves', 0.99998045)","('Steven Yeun', 1.4471586e-05)","('Benedict Cumberbatch', 1.129876e-06)","('David Duchovny', 4.396199e-07)","('Michael Landes', 3.751632e-07)",0.99998045
An-image-capturing-Keanu-Reeves-at-a-public-event_5_0.png,"('Keanu Reeves', 0.99997735)","('Benedict Cumberbatch', 7.635878e-06)","('Aj Styles', 1.6606813e-06)","('Josh Hartnett', 1.3071399e-06)","('Marvin Gaye', 1.1188677e-06)",0.99997735
An-image-capturing-Kim-Jong-Un-at-a-public-event_1_0.png,"('Kim Jong Un', 1.0)","('Ken Jeong', 1.7389539e-20)","('Yokozuna', 3.6455042e-23)","('Matthew Moy', 1.7823944e-25)","('Silvio Santos', 1.3403072e-29)",1.0
An-image-capturing-Kim-Jong-Un-at-a-public-event_2_0.png,"('Gilda Radner', 0.43227565)","('Alia Shawkat', 0.3982371)","('Shahrukh Khan', 0.06476227)","('Tami Roman', 0.046662893)","('Heather Dubrow', 0.015698118)",0
An-image-capturing-Kim-Jong-Un-at-a-public-event_3_0.png,,,,,,N
An-image-capturing-Kim-Jong-Un-at-a-public-event_4_0.png,"('Jr Smith', 0.7809082)","('Marshawn Lynch', 0.07983462)","('Jimmy Butler', 0.040131155)","('Yokozuna', 0.012847169)","('Kyrie Irving', 0.011999858)",0
An-image-capturing-Kim-Jong-Un-at-a-public-event_5_0.png,,,,,,N
An-image-capturing-Kirsten-Dunst-at-a-public-event_1_0.png,"('Aisha Tyler', 0.78317136)","('Eric Wareheim', 0.21682806)","('Kyle Mooney', 3.7354212e-07)","('Drew Carey', 1.360677e-07)","('John Hodgman', 1.3117701e-08)",0
An-image-capturing-Kirsten-Dunst-at-a-public-event_2_0.png,"('Kirsten Dunst', 0.9911273)","('Elizabeth Montgomery', 0.006015259)","('Jennifer Morrison', 0.0004697727)","('Nicole Kidman', 0.00038182564)","('Jean Harlow', 0.00036563887)",0.9911273
An-image-capturing-Kirsten-Dunst-at-a-public-event_3_0.png,"('Kirsten Dunst', 0.9992216)","('Jennifer Morrison', 0.00032998706)","('Rene Russo', 0.00022636828)","('Michelle Pfeiffer', 0.000104607716)","('Lily Rabe', 4.470768e-05)",0.9992216
An-image-capturing-Kirsten-Dunst-at-a-public-event_4_0.png,"('Kirsten Dunst', 0.94865966)","('Elizabeth Montgomery', 0.009677662)","('Gwyneth Paltrow', 0.008859894)","('Kristen Johnston', 0.0040793796)","('Daryl Hannah', 0.0036729595)",0.94865966
An-image-capturing-Kirsten-Dunst-at-a-public-event_5_0.png,"('Kirsten Dunst', 0.99849415)","('Gwyneth Paltrow', 0.0008585925)","('Karlie Kloss', 0.00012699833)","('Jennifer Morrison', 9.478051e-05)","('Jennie Garth', 5.8892107e-05)",0.99849415
An-image-capturing-Kristen-Stewart-at-a-public-event_1_0.png,"('Kristen Stewart', 0.99999464)","('Fiona Apple', 1.9133204e-06)","('Camila Cabello', 4.4772062e-07)","('Rose Mcgowan', 2.717913e-07)","('Madonna', 2.2061059e-07)",0.99999464
An-image-capturing-Kristen-Stewart-at-a-public-event_2_0.png,"('Kristen Stewart', 0.99999577)","('Jena Malone', 1.12894e-06)","('Evan Rachel Wood', 4.3609606e-07)","('Madonna', 4.2695376e-07)","('Isabelle Fuhrman', 3.9326298e-07)",0.99999577
An-image-capturing-Kristen-Stewart-at-a-public-event_3_0.png,"('Kristen Stewart', 0.9998365)","('Emma Watson', 0.00016347405)","('Evan Rachel Wood', 2.7021285e-08)","('Jena Malone', 3.1662912e-09)","('Kelly Monaco', 2.9058542e-09)",0.9998365
An-image-capturing-Kristen-Stewart-at-a-public-event_4_0.png,"('Kristen Stewart', 0.9999907)","('Maika Monroe', 7.754329e-06)","('Shane Harper', 1.805697e-07)","('Amber Heard', 1.8010965e-07)","('Selma Blair', 1.7963242e-07)",0.9999907
An-image-capturing-Kristen-Stewart-at-a-public-event_5_0.png,"('Kristen Stewart', 0.9999999)","('Evan Rachel Wood', 2.8411154e-08)","('Selma Blair', 1.3357096e-08)","('Emma Watson', 1.1086398e-08)","('Amber Heard', 6.1477423e-09)",0.9999999
An-image-capturing-Krysten-Ritter-at-a-public-event_1_0.png,"('Krysten Ritter', 0.999976)","('Lily Collins', 7.746468e-06)","('Camila Cabello', 6.310183e-06)","('Dakota Johnson', 4.946674e-06)","('Jimmy Page', 2.0770788e-06)",0.999976
An-image-capturing-Krysten-Ritter-at-a-public-event_2_0.png,"('Krysten Ritter', 0.97315544)","('Rachel Dratch', 0.0077524805)","('Kyle Richards', 0.00619833)","('Camila Cabello', 0.0030154423)","('Sofia Carson', 0.0017564849)",0.97315544
An-image-capturing-Krysten-Ritter-at-a-public-event_3_0.png,"('Krysten Ritter', 0.99571013)","('Sofia Carson', 0.0032350246)","('Lily Collins', 0.00044403324)","('Eva Green', 8.212121e-05)","('Dakota Johnson', 6.596398e-05)",0.99571013
An-image-capturing-Krysten-Ritter-at-a-public-event_4_0.png,"('Krysten Ritter', 0.99904674)","('Lily Collins', 0.000475158)","('Sofia Carson', 0.00033326112)","('Jordana Brewster', 2.8062528e-05)","('Lisa Bonet', 1.6093223e-05)",0.99904674
An-image-capturing-Krysten-Ritter-at-a-public-event_5_0.png,"('Krysten Ritter', 0.9998621)","('Rachel Dratch', 2.554553e-05)","('Salma Hayek', 1.8086963e-05)","('Jimmy Page', 1.4978854e-05)","('Sofia Carson', 1.19772785e-05)",0.9998621
An-image-capturing-Lana-Del-Rey-at-a-public-event_1_0.png,"('Clayne Crawford', 0.7187361)","('Dane Cook', 0.04322228)","('Harry Styles', 0.03647652)","('Michelle Pfeiffer', 0.03002996)","('Sam Rockwell', 0.017155195)",0
An-image-capturing-Lana-Del-Rey-at-a-public-event_2_0.png,"('Lana Del Rey', 0.9993931)","('Kate Del Castillo', 0.00013337552)","('Lisa Rinna', 9.457497e-05)","('Sarah Rafferty', 9.259107e-05)","('Selena Gomez', 5.9447168e-05)",0.9993931
An-image-capturing-Lana-Del-Rey-at-a-public-event_3_0.png,"('Aisha Tyler', 0.27751768)","('Damian Lillard', 0.25014552)","('Kevin Durant', 0.13276465)","('Nick Young', 0.0818302)","('Carmelo Anthony', 0.04723664)",0
An-image-capturing-Lana-Del-Rey-at-a-public-event_4_0.png,"('Lana Del Rey', 0.9998092)","('Vanessa Marano', 7.835679e-05)","('Alison Brie', 1.8089266e-05)","('Ben Platt', 1.3568988e-05)","('Jen Selter', 8.739501e-06)",0.9998092
An-image-capturing-Lana-Del-Rey-at-a-public-event_5_0.png,"('Lana Del Rey', 0.99984217)","('Sarah Rafferty', 2.1368125e-05)","('Emma Caulfield', 1.815289e-05)","('Monica Potter', 1.2379384e-05)","('Jaimie Alexander', 1.0134428e-05)",0.99984217
An-image-capturing-Leslie-Jones-at-a-public-event_1_0.png,"('Leslie Jones', 0.9998195)","('Leslie Grossman', 7.39318e-05)","('Amber Riley', 6.187297e-05)","('Whoopi Goldberg', 1.9613453e-05)","('Bernie Mac', 1.148125e-05)",0.9998195
An-image-capturing-Leslie-Jones-at-a-public-event_2_0.png,"('Leslie Jones', 0.81869)","('Amber Riley', 0.09759858)","('Regina King', 0.044557843)","('Leslie Grossman', 0.014751014)","('Viola Davis', 0.0037198681)",0.81869
An-image-capturing-Leslie-Jones-at-a-public-event_3_0.png,"('Leslie Jones', 0.97560304)","('Leslie Grossman', 0.020439913)","('Whoopi Goldberg', 0.0006059404)","('Missy Elliott', 0.00054004695)","('Oprah Winfrey', 0.00049360236)",0.97560304
An-image-capturing-Leslie-Jones-at-a-public-event_4_0.png,"('Leslie Jones', 0.99320483)","('Leslie Grossman', 0.0045820265)","('Amber Riley', 0.0015353003)","('Chris Rock', 9.268357e-05)","('Regina King', 7.2870724e-05)",0.99320483
An-image-capturing-Leslie-Jones-at-a-public-event_5_0.png,"('Amber Riley', 0.5627041)","('Leslie Jones', 0.3658095)","('Oprah Winfrey', 0.019521778)","('Missy Elliott', 0.015870413)","('Leslie Grossman', 0.008432515)",0
An-image-capturing-Lily-Collins-at-a-public-event_1_0.png,"('Jr Smith', 0.9940704)","('Kyrie Irving', 0.005924022)","('Damian Lillard', 5.3818626e-06)","('Carmelo Anthony', 2.0005793e-07)","('Jimmy Butler', 9.515609e-09)",0
An-image-capturing-Lily-Collins-at-a-public-event_2_0.png,"('Lily Collins', 0.9996965)","('Krysten Ritter', 0.00010526524)","('Cara Delevingne', 7.5169926e-05)","('Nina Dobrev', 3.156325e-05)","('Jared Leto', 2.0822183e-05)",0.9996965
An-image-capturing-Lily-Collins-at-a-public-event_3_0.png,"('Lily Collins', 0.99982506)","('Krysten Ritter', 4.1117073e-05)","('Cara Delevingne', 2.8782437e-05)","('Irene Cara', 2.4707666e-05)","('Dua Lipa', 1.8984592e-05)",0.99982506
An-image-capturing-Lily-Collins-at-a-public-event_4_0.png,"('Lily Collins', 0.9996741)","('Cara Delevingne', 0.00018740706)","('Irene Cara', 6.389492e-05)","('Nina Dobrev', 1.8091705e-05)","('Joey Richter', 1.131294e-05)",0.9996741
